"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
940 LeSueur,,Watermain - 4th St Improvements,1400010-12,10,"4,210","$2,044,047"
941 Lexington,,Source - New Well,1020032-01,10,"2,071","$1,500,000"
942 Lexington,,Storage - New Tower,1020032-03,10,"2,071","$1,550,000"
943 Lexington,,Watermain - New Watermain & Looping,1020032-04,10,"2,071","$1,800,000"
944 Columbia Heights,,Conservation - Water Meter Replacement,1020016-01,10,"21,612","$3,000,000"
945 Columbia Heights,,Other - Retaining Wall Replacement,1020016-02,10,"21,612","$355,000"
946 Hancock,,Treatment - TP Rehab,1750004-01,10,845,"$1,419,300"
947 Hancock,,Storage - Tower Rehab,1750004-02,10,845,"$414,600"
948 Shafer,,Storage - Tower Rehab & 2 New Generators,1130014-02,10,"1,083","$635,000"
949 Shafer,,Other - Generator for Well,1130014-03,10,"1,083","$79,200"
950 Hoyt Lakes,,Other - Connect to ERWB,1690028-02,10,"2,095","$18,640,000"
951 Silver Bay,,Watermain - 2026 Citywide,1380003-12,10,"1,826","$12,756,000"
952 Silver Bay,,"Watermain - 9th, 10th & 11th",1380003-13,10,"1,826","$23,501,000"
953 Silver Bay,,Watermain - Transmission Line Rehab,1380003-14,10,"1,826","$3,543,516"
954 Silver Bay,,Watermain - PRV Replacements,1380003-15,10,"1,826","$1,932,000"
955 Bird Island,,Watermain - Phase 2 Replacement,1650001-10,10,"1,024","$4,395,500"
956 Bird Island,,Watermain - Phase 3 Replacement,1650001-11,10,"1,024","$1,712,000"
957 Bird Island,,Watermain - Phase 4 Replacement,1650001-12,10,"1,024","$7,488,000"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
958 Bird Island,,Watermain - Phase 1 Replacement,1650001-09,10,"1,024","$415,900"
959 Montrose,,"Storage - Repl Tower w/100,000 Gal Tower",1860016-06,10,"3,505","$4,650,000"
960 Zimmerman,,Treatment - Upgrade SCADA,1710006-05,10,"5,334","$25,000"
961 Zimmerman,,Watermain - Repl Lake Fremont Area,1710006-06,10,"5,334","$1,300,000"
962 Maple Plain,,Watermain - Independence St. Replacement,1270021-05,10,"1,650","$443,500"
963 Saint Paul Regional Water Services,,Source - Pump Station Rehab,1620026-29,10,"365,136","$8,010,000"
964 Proctor,,Watermain - Repl 2nd St. to Westgate Blv,1690042-05,10,"3,113","$1,953,000"
965 Jordan,,Storage -Tower Imprvmnts & Booster Rehab,1700003-03,10,"6,230","$4,800,000"
966 Henderson,,Watermain - Replacement & Upgrades,1720006-03,10,926,"$4,500,000"
967 Coon Rapids,,Storage - Tower Replacement,1020017-03,10,"62,706","$5,500,000"
968 Minneapolis,,"Watermain - 36"" Main Lining",1270024-23,10,"426,877","$16,800,000"
969 Brooklyn Park,,Watermain - TH 169/610 Crossings,1270005-11,10,"85,247","$1,700,000"
970 Brooklyn Park,,Storage - New 2 mil.-gal water tower,1270005-12,10,"85,247","$9,000,000"
971 Spring Lake Park,,Storage - Towers Rehab,1020029-10,10,"7,200","$1,812,500"
972 Maple Plain,,Watermain - Main St Replacement,1270021-07,10,"1,780","$331,000"
973 Bloomington,,Source - Well No.3 Replacement,1270001-01,10,"89,436","$2,165,000"
974 Bloomington,,Conservation - Water Meter Replacement,1270001-02,10,"89,436","$8,080,000"
975 Bloomington,,Treatment - Sam H Hobbs Plant Improvmnts,1270001-03,10,"89,436","$8,300,000"
976 South Haven,,Watermain -Repl portions of distribution,1860021-04,10,174,"$1,774,000"
977 Hollandale,,Storage - Tower Rehab,1240013-03,10,338,"$802,000"
978 Hollandale,,Watermain - Replacement,1240013-04,10,338,"$8,172,000"
979 Okabena,,Watermain - Repl CIP,1320005-02,10,238,"$5,580,000"
980 Richfield,,Other - Mpls Interconnect,1270045-01,10,"36,899","$4,331,900"
981 Dexter,,Source - New Well/Wellhouse,1500006-03,10,324,"$2,700,000"
982 Robbinsdale,,Storage - New Tower,1270046-06,10,"14,646","$9,790,000"
983 Burnsville,,Treatment - HVAC Improvements,1190002-04,10,"64,075","$1,000,000"
984 Burnsville,,Treatment - Effluent Piping Improvements,1190002-05,10,"64,075","$1,925,000"
985 Wrenshall,,Source - New Well & Wellhouse Rehab,1090013-03,10,362,"$1,892,000"
986 Bloomington,,Other - Booster Stations Upgrades,1270001-04,10,"91,300","$1,942,260"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
987 Excelsior,,Watermain - Lake St Area Replacement,1270012-03,10,"2,257","$10,313,000"
988 Clearbrook,,Conservation - Meter Install,1150003-01,10,671,"$195,480"
989 Clearbrook,,Storage - Tower Rehab,1150003-02,10,671,"$871,382"
990 Luverne,,Watermain - TH 75 Reconstruction,1670004-03,10,"4,910","$1,360,000"
991 Murdock,,Source - Two Replacement Wells,1760007-03,8,282,"$225,490"
992 Truman,,Source - New Well & Seal Well #3,1460010-07,8,"1,115","$287,800"
993 New Ulm,,Source - 11 Wellfield Upgrades,1080003-02,8,"13,522","$2,489,000"
994 Minnesota Lake,,Watermain - Connect to Wells,1220013-01,8,683,"$5,100,000"
995 Wanda,,Source - Two Replacement Wells,1640015-01,8,99,"$1,737,000"
996 Lowry,,Source - New Wells,1610007-06,8,345,"$550,000"
997 Viking,,Source - New Well,1450011-01,8,82,"$783,000"
998 Good Thunder,,Source - New Well,1070005-01,8,474,"$735,000"
999 Prinsburg,,Source - New Well,1340007-05,8,523,"$397,000"
1000 Marble,,Watermain - Replace and Loop Main,1310023-02,7,626,"$905,000"
1001 Kerkhoven,,Treatment - Remove Fe/Mn/As,1760006-01,7,714,"$3,537,460"
1002 Plummer,,Watermain - Loop Poplar Street,1630002-05,7,292,"$105,000"
1003 Willmar,,Treatment - Biological Filtration NE TP,1340016-01,7,"19,610","$24,100,000"
1004 Murdock,,Watermain - Replace & Loop,1760007-06,7,282,"$618,000"
1005 Waseca,,Watermain - Move Watermain to 3rd & 4th,1810004-03,7,"9,124","$224,904"
1006 Gilbert,,Treatment - Plant Upgrade,1690020-03,7,"1,799","$3,000,000"
1007 Truman,,Treatment - Rehab Plant w/RO System,1460010-08,7,"1,115","$1,892,900"
1008 Red Rock Rural Water System,,Treatment - New Plant,1170009-02,7,"5,840","$16,095,500"
1009 New Ulm,,Source - New Well #28,1080003-03,7,"13,522","$1,159,000"
1010 LeRoy,,Source - Backup Well,1500009-01,7,900,"$775,056"
1011 Campbell,,"Storage - New 40,000 Gal GSR w/chem feed",1840003-02,7,159,"$1,776,500"
1012 Campbell,,Watermain - Looping in Various Areas,1840003-03,7,159,"$4,790,600"
1013 Holdingford,,Treatment - Well House Rehab,1730014-01,7,770,"$181,200"
1014 Audubon,,Watermain - Falcon Street Loop,1030001-06,7,519,"$98,000"
1015 Wanamingo,,Source - Well House Rehab,1250018-02,7,"1,089","$400,000"
"",,,MPFA,,,
RANK,SYSTEM,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1016 Wanamingo,,Watermain - Looping,1250018-04,7,"1,089","$764,000"
1017 Rollingstone,,Watermain - Looping Rolling Meadows,1850008-03,7,664,"$164,480"
1018 Jackson,,Watermain - River Crossing,1320003-05,7,"3,208","$523,000"
1019 Silver Lake,,Treatment - New Pressure Filter Plant,1430008-07,7,837,"$3,000,000"
1020 Plato,,Source - Additional Well #4,1430007-01,7,355,"$475,000"
1021 Plato,,"Treatment - New Plant, Remove Fe/Mn",1430007-02,7,355,"$2,655,375"
1022 Darwin,,Watermain - 1st St. & Loop,1470002-04,7,302,"$1,067,730"
1023 Adams,,Watermain - Loop & Connect Well No. 5,1500001-02,7,736,"$626,450"
1024 Adams,,Source - Well No. 5 & Pumphouse-Phase 2,1500001-07,7,736,"$1,263,000"
1025 Argyle,,Source - New Well,1450002-03,7,650,"$219,000"
1026 Argyle,,Treatment - Plant Rehab + Softening,1450002-04,7,650,"$1,916,000"
1027 Rice,,Watermain - Looping,1050002-07,7,"1,279","$999,990"
1028 Lowry,,Treatment - Plant Improvements,1610007-07,7,345,"$200,000"
1029 Rice Lake,,Watermain - Loop Howard Gnesen & Martin,1690049-04,7,"1,323","$793,800"
1030 Vernon Center,,Treatment - New Plant,1070019-01,7,332,"$4,370,108"
1031 Sartell,,Watermain - 19th Ave S Looping,1730036-03,7,"19,382","$1,340,334"
1032 Viking,,Treatment - New Treatment Plant,1450011-03,7,82,"$1,477,000"
1033 Viking,,Watermain - Replacement,1450011-04,7,82,"$2,836,000"
1034 Good Thunder,,Treatment - New TP,1070005-02,7,474,"$6,835,000"
1035 Good Thunder,,Watermain - Halladay St.,1070005-03,7,474,"$827,040"
1036 Amboy,,Watermain - North St. Hwy 30,1070001-06,7,535,"$8,546,000"
1037 Hanley Falls,,Watermain - Replace & Loop Main,1870005-04,7,477,"$5,375,000"
1038 Dexter,,Watermain - Replacement/Looping,1500006-04,7,324,"$2,593,500"
1039 Rice,,"Source - New Well #4, Well House",1050002-04,7,"1,823","$600,000"
1040 Rice,,Source - New Well #5,1050002-09,7,"1,823","$450,000"
1041 Buckman,,Watermain - Looping,1490001-04,7,318,"$1,283,000"
1042 Wrenshall,,Watermain - Replace & Loop,1090013-04,7,362,"$5,315,000"
1043 Glyndon,,Treatment - TP Rehab,1140005-07,7,"1,341","$3,250,000"
1044 Loretto,,Treatment - New Fe/Mn Plant,1270019-05,7,727,"$4,380,000"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1045 Rosemount,,Treatment - New Fe/Mn/Ra Plant,1190019-02,7,"22,445","$30,168,000"
1046 Madison Lake,,"Watermain-Repl & Loop Main, 7th & Maple",1070007-09,7,"1,092","$1,272,550"
1047 Alpha,,Treatment - Plant & Well Rehab,1320001-01,7,162,"$2,074,950"
1048 Lindstrom,,Treatment - New Plant,1130007-02,7,"4,662","$3,544,000"
1049 Saint Augusta,,Treatment - New Fe/Mn Plant & Wells,1730063-06,7,"1,425","$16,636,500"
1050 Dumont,,Watermain -  Replace & Loop,1780002-04,7,136,"$1,024,800"
1051 Biscay,,Treatment - New Treatment Plant,1430001-04,7,113,"$1,100,000"
1052 Medina,,Tretment - Plant Expansion,1270023-02,7,"6,549","$2,365,000"
1053 Minnetrista,,Treatment - Woodland Cove TP,1270036-13,7,"8,215","$21,555,000"
1054 Pennock,,"Storage - Repl with 50,000 Gal Tower",1340006-01,6,508,"$768,400"
1055 Rock County Rural Water System,,"Storage - New 500,000 Gallon Tower",1670007-11,6,"2,256","$3,133,350"
1056 Adams,,"Storage - New 125,000 Gallon Tower",1500001-04,6,820,"$1,911,000"
1057 Foley,,"Storage - New 200,000 Gal Tower",1050001-05,6,"2,712","$1,749,100"
1058 Flensburg,,"Storage - New 50,000 Gal Tower",1490010-02,6,191,"$1,581,000"
1059 Saint Augusta,,"Storage - New 150,000 Gal Tower",1730063-07,6,"1,425","$3,130,000"
1060 Rock County Rural Water System,,Storage - West Tower #2,1670007-12,5,"2,919","$3,129,700"
1061 Wykoff,,Watermain - County Road 5,1230013-04,5,444,"$297,000"
1062 Plummer,,"Storage - New 50,000 Gal Tower",1630002-04,5,292,"$994,000"
1063 Plummer,,Conservation - Install Meters,1630002-06,5,292,"$211,500"
1064 Paynesville,,Distribution - Booster Station,1730018-03,5,"2,298","$630,000"
1065 Verndale,,"Storage - New 75,000 Gal Tower",1800003-10,5,559,"$830,000"
1066 Verndale,,Conservation - 50 New Meters,1800003-11,5,559,"$120,000"
1067 Murdock,,Conservation - Install Meters,1760007-07,5,282,"$132,180"
1068 Lakefield,,Treatment - Add RO/Plant Rehab,1320004-03,5,"1,694","$2,593,137"
1069 Badger,,Treatment - Repl Plant Piping System,1680001-02,5,474,"$102,182"
1070 Badger,,Storage - Replace Riser Pipe,1680001-03,5,474,"$38,318"
1071 Badger,,Watermain - Repl Area 1,1680001-04,5,369,"$836,000"
1072 Badger,,Watermain - Repl Area 2,1680001-05,5,369,"$667,000"
1073 Badger,,Storage - Rehab Tower,1680001-06,5,369,"$296,000"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1074 Morristown,,"Treatment - New Plant, Remove Radium",1660007-01,5,"1,042","$1,254,000"
1075 Kennedy,,Watermain - Replace Various Areas,1350003-03,5,191,"$1,282,500"
1076 Gilbert,,Storage - Two Tank Rehabs,1690020-04,5,"1,799","$575,000"
1077 Gilbert,,Watermain - TH37 Replacement,1690020-05,5,"1,799","$633,000"
1078 Gilbert,,Conservation - Repl Meters,1690020-06,5,"1,799","$540,000"
1079 Gilbert,,Watermain - Replace Hydrants,1690020-07,5,"1,799","$256,000"
1080 Truman,,Storage - Rehab Water Tower,1460010-06,5,"1,115","$765,200"
1081 Fairmont,,Treatment - Decommission Lime Ponds,1460003-03,5,"10,328","$2,906,250"
1082 Grygla,,Storage - Tower Rehab,1450003-01,5,221,"$386,000"
1083 Grygla,,Treatment - New Wellhouse,1450003-02,5,221,"$813,750"
1084 Grygla,,Watermain - Hydrant Valve Replacement,1450003-03,5,221,"$115,015"
1085 Campbell,,Conservation - New Meters,1840003-04,5,159,"$100,200"
1086 Waldorf,,Treatment - Plant Rehab & Well Valves,1810003-01,5,227,"$409,182"
1087 Waldorf,,Storage - Tower Rehab,1810003-02,5,227,"$461,626"
1088 Waldorf,,Watermain - Replace with Meters,1810003-03,5,227,"$2,183,344"
1089 Winthrop,,Watermain - Replace First Street,1720008-03,5,"1,399","$569,717"
1090 Red Rock Rural Water System,,Watermain - Imprmnts & Repl Gr Storage,1170009-03,5,"5,840","$2,625,000"
1091 Saint Cloud,,Conservation - Rem. Read Meter Upgrade,1730027-07,5,"66,169","$5,215,000"
1092 Richmond,,"Storage - Recoat 70,000 Gallon Tower",1730022-04,5,"1,325","$92,000"
1093 Mountain Iron,,Treatment - Repl Filter Vessel,1690035-04,5,"2,869","$999,460"
1094 Mountain Iron,,Storage - Tower Rehab,1690035-05,5,"2,869","$715,038"
1095 LeRoy,,"Storage - Repl with 120,000 Gallon Tower",1500009-02,5,900,"$811,589"
1096 LeRoy,,Watermain - Replace for East County Rd.,1500009-03,5,900,"$560,232"
1097 LeRoy,,Treatment - Rehab Filter,1500009-04,5,900,"$373,001"
1098 Proctor,,Watermain - Replace Various Blocks,1690042-04,5,"2,854","$1,807,404"
1099 Kent,,Source - New Pumphouse & Equipment,1840004-01,5,90,"$427,000"
1100 Hawley,,"Watermain - Replace, Phase 3",1140006-07,5,"1,850","$3,650,000"
1101 Barnesville,,Watermain - Replacement - Phase 1,1140001-04,5,"2,600","$3,500,000"
1102 Barnesville,,Watermain - Repl 3 Blocks of Front St.,1140001-05,5,"2,635","$450,000"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1103 Wanamingo,,Storage - New Tower,1250018-03,5,"1,089","$1,270,000"
1104 Waltham,,Watermain - Reconstruct Distr Sys,1500016-03,5,168,"$1,074,900"
1105 Waltham,,Storage - Replace Elevated Tank,1500016-04,5,168,"$1,455,000"
1106 Grand Meadow,,Watermain - Repl Cast Iron Mains,1500008-01,5,"1,154","$2,150,000"
1107 Brooklyn Park,,Watermain - Repl BLRT Project (CIP4033),1270005-10,5,"78,195","$1,225,000"
1108 Brooklyn Park,,Source - Rehab Wellhouses 10 & 11,1270005-03,5,"75,781","$1,300,000"
1109 Brooklyn Park,,Watermain - Repl W. Broadway (CSAH 103),1270005-05,5,"75,781","$1,875,000"
1110 Brooklyn Park,,Watermain - Replace CSAH 81 (CIP4032),1270005-08,5,"78,195","$700,000"
1111 Brooklyn Park,,Watermain - Replace Mississippi & 81st.,1270005-09,5,"78,195","$300,000"
1112 Beaver Bay,,Treatment -Raw Water intake replacement,1380001-02,5,73,"$1,300,000"
1113 Silver Lake,,Source - Rehab Wells,1430008-05,5,837,"$583,930"
1114 Silver Lake,,Storage - New Standpipe,1430008-06,5,837,"$2,300,000"
1115 Silver Lake,,Watermain - Distribution Reconstruction,1430008-08,5,837,"$6,701,152"
1116 Plato,,"Storage - Repl w/100,000 Gallon Tower",1430007-03,5,355,"$841,000"
1117 Felton,,Other - Connect to WCRWD,1140012-03,5,114,"$2,625,000"
1118 Felton,,Watermain - Replace & Loop,1140012-04,5,114,"$830,000"
1119 Elizabeth,,Watermain - Repl and Loop,1560028-03,5,147,"$2,589,000"
1120 Dexter,,"Storage - Replace 50,000 Gallon Tower",1500006-01,5,338,"$1,687,500"
1121 Dexter,,Watermain - Replacement,1500006-02,5,338,"$2,494,888"
1122 Ottertail,,Source - Transmission Improvements,1560032-03,5,575,"$427,500"
1123 Ottertail,,Storage - Tower Rehab,1560032-04,5,575,"$492,500"
1124 Darwin,,Conservation - Install Meters,1470002-03,5,244,"$140,000"
1125 Lonsdale,,Watermain - Repl Cast Iron Main - Area 5,1660006-02,5,"3,800","$1,752,300"
1126 Adams,,Watermain - Water Extension/Replacement,1500001-05,5,736,"$626,450"
1127 Adams,,Source - Pumphouse No. 4 Upgrades,1500001-06,5,736,"$163,000"
1128 Foley,,Storage - Tower Rehab,1050001-06,5,"2,712","$725,000"
1129 Foley,,Watermain - Watermain Improvements,1050001-07,5,"2,712","$986,290"
1130 Rock County Rural Water System,,Storage - Move West Tower to North,1670007-13,5,"2,919","$1,369,300"
1131 Wanda,,"Storage - 50,000 Gal Tower",1640015-02,5,99,"$1,930,000"
"",,,MPFA,,,
RANK,SYSTEM,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1132 Wanda,,Watermain - Replace,1640015-03,5,99,"$2,896,000"
1133 Wanda,,Conservation - Meters,1640015-04,5,99,"$124,000"
1134 Argyle,,"Storage - New 100,000 Gal Tower",1450002-05,5,650,"$1,738,000"
1135 Argyle,,Watermain - Repl Transmission Line,1450002-06,5,650,"$720,000"
1136 Rice,,Treatment - Plant Rehab,1050002-05,5,"1,279","$925,000"
1137 Lowry,,Other - Meter Replacement,1610007-09,5,345,"$250,300"
1138 Stephen,,Watermain - Watermain Replacement,1450009-01,5,624,"$7,878,352"
1139 Utica,,Watermain - Reconstruct Distribution Sys,1850011-03,5,276,"$2,830,000"
1140 Utica,,Source - New Well & Wellhouse,1850011-04,5,276,"$1,454,000"
1141 Utica,,Watermain - Center St. to 1st St. NW,1850011-05,5,184,"$2,830,000"
1142 Cottonwood,,Watermain - Phase 1 Improvements,1420002-01,5,"1,160","$1,586,570"
1143 Cottonwood,,Watermain - Phase 2 Improvements,1420002-02,5,"1,160","$3,419,090"
1144 Cottonwood,,Watermain - Phase 3 Improvements,1420002-03,5,"1,160","$2,242,350"
1145 Lewiston,,Source - Construct Well #6,1850006-10,5,"1,828","$800,000"
1146 Lewiston,,Treatment - RO for Softening,1850006-11,5,"1,828","$6,715,000"
1147 Lewiston,,Conservation - Replace Meters,1850006-05,5,"1,507","$204,000"
1148 Lewiston,,Watermain - Watermain Reconstruction,1850006-09,5,"1,828","$255,000"
1149 Sartell,,Storage - New Water Tower,1730036-01,5,"16,893","$9,550,000"
1150 Sartell,,Watermain - West Side Reconstruction,1730036-02,5,"16,893","$4,201,000"
1151 Viking,,Storage - New Storage Tank,1450011-02,5,82,"$1,252,000"
1152 Frost,,Watermain - Main & 1st St Replacement,1220007-03,5,191,"$1,788,010"
1153 Easton,,Storage - New Tower,1220005-08,5,199,"$1,396,000"
1154 Rothsay,,Treatment - TP Rehab,1840006-02,5,509,"$1,625,000"
1155 Rothsay,,Storage - Tower Rehab,1840006-03,5,509,"$562,500"
1156 Clear Lake,,Storage - Tower Rehab,1710009-02,5,525,"$495,600"
1157 Sartell,,Watermain - New Trasmission Line,1730036-04,5,"20,300","$6,475,000"
1158 Mazeppa,,Watermain - Replacement Various Areas,1790009-03,5,956,"$2,749,000"
1159 Cottonwood,,Watermain - Main St. Replacement,1420002-06,5,"1,150","$1,634,000"
1160 Skyline,,"Source - Well, Well House Rehab",1070018-01,5,289,"$777,165"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS,POPULATION,PROJECT COST
1161 Skyline,,"Storage - New 50,000 Gal Tower",1070018-02,5,289,"$1,112,100"
1162 Rice,,Storage - Tower Rehab,1050002-08,5,"1,823","$750,275"
1163 Buckman,,"Storage - 50,000 Gal Tower Rehab",1490001-03,5,318,"$865,000"
1164 Flensburg,,Source - New Booster Station,1490010-01,5,191,"$4,078,000"
1165 Flensburg,,Watermain - Construct New Distribution,1490010-03,5,191,"$4,072,000"
1166 Lester Prairie,,Source - New Well,1430006-03,5,"1,904","$1,820,000"
1167 Cohasset Municipal Water System,,Storage - Tower Rehab,1310035-01,5,"1,000","$600,000"
1168 Wrenshall,,Storage - Rehab Tower,1090013-06,5,362,"$913,000"
1169 Mayer,,Storage - Rehab Tower,1100006-09,5,"1,900","$410,000"
1170 Chatfield,,Storage - New GSR,1230002-03,5,"2,997","$3,000,000"
1171 Prinsburg,,Storage - Tower Rehab,1340007-02,5,523,"$908,000"
1172 Prinsburg,,Watermain - Phase 2 Repl Cast Iron Mains,1340007-03,5,523,"$6,949,000"
1173 Prinsburg,,Conservation - Replace Meters,1340007-04,5,523,"$594,000"
1174 Okabena,,Storage - Tower Rehabilitation,1320005-04,5,180,"$1,043,000"
1175 Okabena,,Conservation - Replace Meters,1320005-05,5,180,"$259,000"
1176 Rosemount,,Watermain - Akron Ave Ext.,1190019-03,5,"22,445","$218,000"
1177 Empire,,"Treatment - New Plant, Remove Ra, Fe, Mn",1190009-02,5,"1,300","$7,500,000"
1178 Alpha,,Watermain - Replacement,1320001-02,5,162,"$1,381,392"
1179 Rockville,,Source - New Well,1730026-03,5,751,"$550,000"
1180 New Prague,,"Watermain - Lincoln, Pershing, 1st",1400013-06,5,"8,155","$5,900,000"
1181 South Haven,,Treatment - Biological Filtration,1860021-08,5,183,"$1,200,000"
1182 South Haven,,Watermain - SE Replacement,1860021-09,5,183,"$1,774,000"
1183 Lindstrom,,Source - New Well,1130007-01,5,"4,662","$2,039,000"
1184 Columbus,,Storage - New Tower,1020043-02,5,"4,180","$4,000,000"
1185 Golden Valley,,Watermain - Winnetka Ave. Rehab Project,1270014-01,5,"22,247","$5,000,000"
1186 Waconia,,"Treatment - New 1,000 GPM TP",1100010-04,5,"13,277","$23,725,000"
1187 Woodbury,,Source - East Wellfield Pumping Upgrades,1820025-01,5,"71,298","$1,040,000"
1188 Chanhassen,,Treatment - West Fe/Mn Plant,1100001-01,5,"23,179","$18,360,000"
1189 Carver,,"Storage - Recoat 100,000 Gal Tower",1100017-03,5,"1,300","$272,000"
"",,,MPFA,,,
RANK SYSTEM,,PROJECT,PROJECT ID,POINTS POPULATION,,PROJECT COST
1190 Woodbury,,Source  - Manifold Pipe Project,1820025-02,"5 74,014",,"$3,600,000"
1191 Tonka Bay,,Watermain - Replacement,1270013-02,"5 1,570",,"$3,035,795"
1192 Biscay,,Watermain - WM Replacement,1430001-02,5 113,,"$1,000,000"
1193 Biscay,,Storage - New Tower,1430001-03,5 113,,"$1,400,000"
1194 Greenfield,,Source - Well Rehab,1270074-01,5 313,,"$345,000"
1195 Greenfield,,Treatment -TP Rehab,1270074-02,5 313,,"$1,256,000"
1196 Greenfield,,Storage - Tower Rehab,1270074-03,5 313,,"$630,000"
1197 Greenfield,,Source - New Booster Station,1270074-04,5 313,,"$621,000"
1198 Orono,,Treatment - New North System WTP,1270041-01,"5 8,252",,"$11,200,000"
1199 Minnetonka Beach,,Watermain - Repl Cast Iron,1270034-02,5 502,,"$4,550,000"
"",,,,total for 1199 projects:,,"$3,626,382,751"
